 ,adjustment_method,empirical_fdr,num_rejections,empirical_power,testing_method,nonnull_type,regime_id,repetition_id,trial_id
2539,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,34,634
2540, BH , 0.230769,13,0.625 , simes,self,6,35,635
2541,Bonferroni,0,7,0.4375 , simes,self,6,35,635
2542,BH,0,2,0.166667 , hypergeometric.ga,comp,6,35,635
2543,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,35,635
2544, BH , 0.142857,7,0.375 , simes,self,6,36,636
2545,Bonferroni,0,3,0.1875 , simes,self,6,36,636
2546,BH,0,0,0 , hypergeometric.ga,comp,6,36,636
2547,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,36,636
2548, BH , 0.133333,15,0.8125 , simes,self,6,37,637
2549,Bonferroni,0,5,0.3125 , simes,self,6,37,637
2550,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,37,637
2551,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,37,637
2552, BH , 0.111111,9,0.5 , simes,self,6,38,638
2553,Bonferroni,0,5,0.3125 , simes,self,6,38,638
2554,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,38,638
2555,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,38,638
2556, BH , 0.142857,7,0.375 , simes,self,6,39,639
2557,Bonferroni,0,3,0.1875 , simes,self,6,39,639
2558,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,39,639
2559,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,39,639
2560, BH , 0,5,0.3125 , simes,self,6,40,640
2561,Bonferroni,0,4,0.25 , simes,self,6,40,640
2562,BH,0,2,0.166667 , hypergeometric.ga,comp,6,40,640
2563,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,40,640
2564, BH , 0.230769,13,0.625 , simes,self,6,41,641
2565,Bonferroni,0,6,0.375 , simes,self,6,41,641
2566,BH,0,0,0 , hypergeometric.ga,comp,6,41,641
2567,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,41,641
2568, BH , 0.0909091,11,0.625 , simes,self,6,42,642
2569,Bonferroni,0,6,0.375 , simes,self,6,42,642
2570,BH,0,2,0.166667 , hypergeometric.ga,comp,6,42,642
2571,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,42,642
2572, BH , 0,10,0.625 , simes,self,6,43,643
2573,Bonferroni,0,7,0.4375 , simes,self,6,43,643
2574,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,43,643
2575,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,43,643
2576, BH , 0,12,0.75 , simes,self,6,44,644
2577,Bonferroni,0,6,0.375 , simes,self,6,44,644
2578,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,44,644
2579,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,44,644
2580, BH , 0,10,0.625 , simes,self,6,45,645
2581,Bonferroni,0,7,0.4375 , simes,self,6,45,645
2582,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,45,645
2583,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,45,645
2584, BH , 0,12,0.75 , simes,self,6,46,646
2585,Bonferroni,0,10,0.625 , simes,self,6,46,646
2586,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,46,646
2587,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,46,646
2588, BH , 0.1,10,0.5625 , simes,self,6,47,647
2589,Bonferroni,0,6,0.375 , simes,self,6,47,647
2590,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,47,647
2591,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,47,647
2592, BH , 0,13,0.8125 , simes,self,6,48,648
2593,Bonferroni,0,6,0.375 , simes,self,6,48,648
2594,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,48,648
2595,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,48,648
2596, BH , 0,7,0.4375 , simes,self,6,49,649
2597,Bonferroni,0,4,0.25 , simes,self,6,49,649
2598,BH,0,2,0.166667 , hypergeometric.ga,comp,6,49,649
2599,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,49,649
2600, BH , 0,11,0.6875 , simes,self,6,50,650
2601,Bonferroni,0,10,0.625 , simes,self,6,50,650
2602,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,50,650
2603,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,50,650
2604, BH , 0,4,0.25 , simes,self,6,51,651
2605,Bonferroni,0,3,0.1875 , simes,self,6,51,651
2606,BH,0,2,0.166667 , hypergeometric.ga,comp,6,51,651
2607,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,51,651
2608, BH , 0.142857,7,0.375 , simes,self,6,52,652
2609,Bonferroni,0,1,0.0625 , simes,self,6,52,652
2610,BH,0,0,0 , hypergeometric.ga,comp,6,52,652
2611,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,52,652
2612, BH , 0,12,0.75 , simes,self,6,53,653
2613,Bonferroni,0,11,0.6875 , simes,self,6,53,653
2614,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,53,653
2615,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,53,653
2616, BH , 0,4,0.25 , simes,self,6,54,654
2617,Bonferroni,0,3,0.1875 , simes,self,6,54,654
2618,BH,0,0,0 , hypergeometric.ga,comp,6,54,654
2619,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,54,654
2620, BH , 0.0714286,14,0.8125 , simes,self,6,55,655
2621,Bonferroni,0,8,0.5 , simes,self,6,55,655
2622,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,55,655
2623,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,55,655
2624, BH , 0,15,0.9375 , simes,self,6,56,656
2625,Bonferroni,0,5,0.3125 , simes,self,6,56,656
2626,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,56,656
2627,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,56,656
2628, BH , 0.2,10,0.5 , simes,self,6,57,657
2629,Bonferroni,0.2,5,0.25 , simes,self,6,57,657
2630,BH,0,0,0 , hypergeometric.ga,comp,6,57,657
2631,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,57,657
2632, BH , 0,13,0.8125 , simes,self,6,58,658
2633,Bonferroni,0,7,0.4375 , simes,self,6,58,658
2634,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,58,658
2635,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,58,658
2636, BH , 0.277778,18,0.8125 , simes,self,6,59,659
2637,Bonferroni,0,7,0.4375 , simes,self,6,59,659
2638,BH,0,0,0 , hypergeometric.ga,comp,6,59,659
2639,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,59,659
2640, BH , 0,13,0.8125 , simes,self,6,60,660
2641,Bonferroni,0,4,0.25 , simes,self,6,60,660
2642,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,60,660
2643,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,60,660
2644, BH , 0.2,10,0.5 , simes,self,6,61,661
2645,Bonferroni,0,8,0.5 , simes,self,6,61,661
2646,BH,0,2,0.166667 , hypergeometric.ga,comp,6,61,661
2647,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,61,661
2648, BH , 0,2,0.125 , simes,self,6,62,662
2649,Bonferroni,0,2,0.125 , simes,self,6,62,662
2650,BH,0,0,0 , hypergeometric.ga,comp,6,62,662
2651,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,62,662
2652, BH , 0,10,0.625 , simes,self,6,63,663
2653,Bonferroni,0,4,0.25 , simes,self,6,63,663
2654,BH,0,0,0 , hypergeometric.ga,comp,6,63,663
2655,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,63,663
2656, BH , 0.166667,18,0.9375 , simes,self,6,64,664
2657,Bonferroni,0,6,0.375 , simes,self,6,64,664
2658,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,64,664
2659,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,64,664
2660, BH , 0,3,0.1875 , simes,self,6,65,665
2661,Bonferroni,0,1,0.0625 , simes,self,6,65,665
2662,BH,0,0,0 , hypergeometric.ga,comp,6,65,665
2663,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,65,665
2664, BH , 0,6,0.375 , simes,self,6,66,666
2665,Bonferroni,0,3,0.1875 , simes,self,6,66,666
2666,BH,0,0,0 , hypergeometric.ga,comp,6,66,666
2667,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,66,666
2668, BH , 0,0,0 , simes,self,6,67,667
2669,Bonferroni,0,0,0 , simes,self,6,67,667
2670,BH,0,0,0 , hypergeometric.ga,comp,6,67,667
2671,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,67,667
2672, BH , 0,5,0.3125 , simes,self,6,68,668
2673,Bonferroni,0,4,0.25 , simes,self,6,68,668
2674,BH,0,0,0 , hypergeometric.ga,comp,6,68,668
2675,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,68,668
2676, BH , 0.153846,13,0.6875 , simes,self,6,69,669
2677,Bonferroni,0.2,5,0.25 , simes,self,6,69,669
2678,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,69,669
2679,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,69,669
2680, BH , 0,10,0.625 , simes,self,6,70,670
2681,Bonferroni,0,6,0.375 , simes,self,6,70,670
2682,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,70,670
2683,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,70,670
2684, BH , 0,7,0.4375 , simes,self,6,71,671
2685,Bonferroni,0,3,0.1875 , simes,self,6,71,671
2686,BH,0,2,0.166667 , hypergeometric.ga,comp,6,71,671
2687,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,71,671
2688, BH , 0,10,0.625 , simes,self,6,72,672
2689,Bonferroni,0,3,0.1875 , simes,self,6,72,672
2690,BH,0,0,0 , hypergeometric.ga,comp,6,72,672
2691,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,72,672
2692, BH , 0,13,0.8125 , simes,self,6,73,673
2693,Bonferroni,0,10,0.625 , simes,self,6,73,673
2694,BH,0,2,0.166667 , hypergeometric.ga,comp,6,73,673
2695,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,73,673
2696, BH , 0,14,0.875 , simes,self,6,74,674
2697,Bonferroni,0,9,0.5625 , simes,self,6,74,674
2698,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,74,674
2699,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,74,674
2700, BH , 0,10,0.625 , simes,self,6,75,675
2701,Bonferroni,0,7,0.4375 , simes,self,6,75,675
2702,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,75,675
2703,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,75,675
2704, BH , 0,1,0.0625 , simes,self,6,76,676
2705,Bonferroni,0,1,0.0625 , simes,self,6,76,676
2706,BH,0,0,0 , hypergeometric.ga,comp,6,76,676
2707,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,76,676
2708, BH , 0,6,0.375 , simes,self,6,77,677
2709,Bonferroni,0,5,0.3125 , simes,self,6,77,677
2710,BH,0,2,0.166667 , hypergeometric.ga,comp,6,77,677
2711,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,77,677
2712, BH , 0,8,0.5 , simes,self,6,78,678
2713,Bonferroni,0,8,0.5 , simes,self,6,78,678
2714,BH,0,2,0.166667 , hypergeometric.ga,comp,6,78,678
2715,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,78,678
2716, BH , 0.571429,7,0.1875 , simes,self,6,79,679
2717,Bonferroni,0,1,0.0625 , simes,self,6,79,679
2718,BH,0,0,0 , hypergeometric.ga,comp,6,79,679
2719,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,79,679
2720, BH , 0.0769231,13,0.75 , simes,self,6,80,680
2721,Bonferroni,0,4,0.25 , simes,self,6,80,680
2722,BH,0,2,0.166667 , hypergeometric.ga,comp,6,80,680
2723,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,80,680
2724, BH , 0.25,16,0.75 , simes,self,6,81,681
2725,Bonferroni,0,9,0.5625 , simes,self,6,81,681
2726,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,81,681
2727,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,81,681
2728, BH , 0,9,0.5625 , simes,self,6,82,682
2729,Bonferroni,0,6,0.375 , simes,self,6,82,682
2730,BH,0,2,0.166667 , hypergeometric.ga,comp,6,82,682
2731,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,82,682
2732, BH , 0.111111,9,0.5 , simes,self,6,83,683
2733,Bonferroni,0,6,0.375 , simes,self,6,83,683
2734,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,83,683
2735,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,83,683
2736, BH , 0,10,0.625 , simes,self,6,84,684
2737,Bonferroni,0,5,0.3125 , simes,self,6,84,684
2738,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,84,684
2739,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,84,684
2740, BH , 0,15,0.9375 , simes,self,6,85,685
2741,Bonferroni,0,10,0.625 , simes,self,6,85,685
2742,BH,0,2,0.166667 , hypergeometric.ga,comp,6,85,685
2743,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,85,685
2744, BH , 0.0625,16,0.9375 , simes,self,6,86,686
2745,Bonferroni,0,6,0.375 , simes,self,6,86,686
2746,BH,0,2,0.166667 , hypergeometric.ga,comp,6,86,686
2747,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,86,686
2748, BH , 0,15,0.9375 , simes,self,6,87,687
2749,Bonferroni,0,10,0.625 , simes,self,6,87,687
2750,BH,0,2,0.166667 , hypergeometric.ga,comp,6,87,687
2751,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,87,687
2752, BH , 0,4,0.25 , simes,self,6,88,688
2753,Bonferroni,0,3,0.1875 , simes,self,6,88,688
2754,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,88,688
2755,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,88,688
2756, BH , 0.0769231,13,0.75 , simes,self,6,89,689
2757,Bonferroni,0,9,0.5625 , simes,self,6,89,689
2758,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,89,689
2759,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,89,689
2760, BH , 0,5,0.3125 , simes,self,6,90,690
2761,Bonferroni,0,3,0.1875 , simes,self,6,90,690
2762,BH,0,0,0 , hypergeometric.ga,comp,6,90,690
2763,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,90,690
2764, BH , 0.111111,9,0.5 , simes,self,6,91,691
2765,Bonferroni,0,6,0.375 , simes,self,6,91,691
2766,BH,0,0,0 , hypergeometric.ga,comp,6,91,691
2767,Bonferroni,0,0,0 , hypergeometric.ga,comp,6,91,691
2768, BH , 0,11,0.6875 , simes,self,6,92,692
2769,Bonferroni,0,6,0.375 , simes,self,6,92,692
2770,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,92,692
2771,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,92,692
2772, BH , 0.181818,11,0.5625 , simes,self,6,93,693
2773,Bonferroni,0,8,0.5 , simes,self,6,93,693
2774,BH,0,2,0.166667 , hypergeometric.ga,comp,6,93,693
2775,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,93,693
2776, BH , 0.0666667,15,0.875 , simes,self,6,94,694
2777,Bonferroni,0,6,0.375 , simes,self,6,94,694
2778,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,94,694
2779,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,94,694
2780, BH , 0.166667,6,0.3125 , simes,self,6,95,695
2781,Bonferroni,0,5,0.3125 , simes,self,6,95,695
2782,BH,0,2,0.166667 , hypergeometric.ga,comp,6,95,695
2783,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,6,95,695
2784, BH , 0,5,0.3125 , simes,self,6,96,696
2785,Bonferroni,0,4,0.25 , simes,self,6,96,696
2786,BH,0,2,0.166667 , hypergeometric.ga,comp,6,96,696
2787,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,96,696
2788, BH , 0.181818,11,0.5625 , simes,self,6,97,697
2789,Bonferroni,0,8,0.5 , simes,self,6,97,697
2790,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,97,697
2791,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,97,697
2792, BH , 0,4,0.25 , simes,self,6,98,698
2793,Bonferroni,0,3,0.1875 , simes,self,6,98,698
2794,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,98,698
2795,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,98,698
2796, BH , 0,4,0.25 , simes,self,6,99,699
2797,Bonferroni,0,3,0.1875 , simes,self,6,99,699
2798,BH,0,1,0.0833333 , hypergeometric.ga,comp,6,99,699
2799,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,6,99,699
2800, BH , 0,14,0.875 , simes,self,7,0,700
2801,Bonferroni,0,12,0.75 , simes,self,7,0,700
2802,BH,0,2,0.166667 , hypergeometric.ga,comp,7,0,700
2803,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,0,700
2804, BH , 0,7,0.4375 , simes,self,7,1,701
2805,Bonferroni,0,4,0.25 , simes,self,7,1,701
2806,BH,0,2,0.166667 , hypergeometric.ga,comp,7,1,701
2807,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,1,701
2808, BH , 0,14,0.875 , simes,self,7,2,702
2809,Bonferroni,0,4,0.25 , simes,self,7,2,702
2810,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,2,702
2811,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,2,702
2812, BH , 0.3125,16,0.6875 , simes,self,7,3,703
2813,Bonferroni,0,8,0.5 , simes,self,7,3,703
2814,BH,0,2,0.166667 , hypergeometric.ga,comp,7,3,703
2815,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,3,703
2816, BH , 0,7,0.4375 , simes,self,7,4,704
2817,Bonferroni,0,5,0.3125 , simes,self,7,4,704
2818,BH,0,2,0.166667 , hypergeometric.ga,comp,7,4,704
2819,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,4,704
2820, BH , 0,7,0.4375 , simes,self,7,5,705
2821,Bonferroni,0,4,0.25 , simes,self,7,5,705
2822,BH,0,0,0 , hypergeometric.ga,comp,7,5,705
2823,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,5,705
2824, BH , 0.142857,14,0.75 , simes,self,7,6,706
2825,Bonferroni,0,7,0.4375 , simes,self,7,6,706
2826,BH,0,2,0.166667 , hypergeometric.ga,comp,7,6,706
2827,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,6,706
2828, BH , 0.0769231,13,0.75 , simes,self,7,7,707
2829,Bonferroni,0,10,0.625 , simes,self,7,7,707
2830,BH,0,2,0.166667 , hypergeometric.ga,comp,7,7,707
2831,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,7,707
2832, BH , 0,5,0.3125 , simes,self,7,8,708
2833,Bonferroni,0,4,0.25 , simes,self,7,8,708
2834,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,8,708
2835,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,8,708
2836, BH , 0,13,0.8125 , simes,self,7,9,709
2837,Bonferroni,0,4,0.25 , simes,self,7,9,709
2838,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,9,709
2839,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,9,709
2840, BH , 0.285714,7,0.3125 , simes,self,7,10,710
2841,Bonferroni,0,3,0.1875 , simes,self,7,10,710
2842,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,10,710
2843,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,10,710
2844, BH , 0.142857,14,0.75 , simes,self,7,11,711
2845,Bonferroni,0,5,0.3125 , simes,self,7,11,711
2846,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,11,711
2847,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,11,711
2848, BH , 0.1,10,0.5625 , simes,self,7,12,712
2849,Bonferroni,0,8,0.5 , simes,self,7,12,712
2850,BH,0,2,0.166667 , hypergeometric.ga,comp,7,12,712
2851,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,12,712
2852, BH , 0.272727,22,1 , simes,self,7,13,713
2853,Bonferroni,0,11,0.6875 , simes,self,7,13,713
2854,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,13,713
2855,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,13,713
2856, BH , 0,13,0.8125 , simes,self,7,14,714
2857,Bonferroni,0,10,0.625 , simes,self,7,14,714
2858,BH,0,2,0.166667 , hypergeometric.ga,comp,7,14,714
2859,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,14,714
2860, BH , 0.0588235,17,1 , simes,self,7,15,715
2861,Bonferroni,0,7,0.4375 , simes,self,7,15,715
2862,BH,0,2,0.166667 , hypergeometric.ga,comp,7,15,715
2863,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,15,715
2864, BH , 0.44,25,0.875 , simes,self,7,16,716
2865,Bonferroni,0.111111,9,0.5 , simes,self,7,16,716
2866,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,16,716
2867,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,16,716
2868, BH , 0,10,0.625 , simes,self,7,17,717
2869,Bonferroni,0,7,0.4375 , simes,self,7,17,717
2870,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,17,717
2871,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,17,717
2872, BH , 0.117647,17,0.9375 , simes,self,7,18,718
2873,Bonferroni,0,7,0.4375 , simes,self,7,18,718
2874,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,18,718
2875,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,18,718
2876, BH , 0,9,0.5625 , simes,self,7,19,719
2877,Bonferroni,0,6,0.375 , simes,self,7,19,719
2878,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,19,719
2879,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,19,719
2880, BH , 0,14,0.875 , simes,self,7,20,720
2881,Bonferroni,0,8,0.5 , simes,self,7,20,720
2882,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,20,720
2883,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,20,720
2884, BH , 0,11,0.6875 , simes,self,7,21,721
2885,Bonferroni,0,8,0.5 , simes,self,7,21,721
2886,BH,0,2,0.166667 , hypergeometric.ga,comp,7,21,721
2887,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,21,721
2888, BH , 0.166667,6,0.3125 , simes,self,7,22,722
2889,Bonferroni,0,4,0.25 , simes,self,7,22,722
2890,BH,0,2,0.166667 , hypergeometric.ga,comp,7,22,722
2891,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,22,722
2892, BH , 0.0625,16,0.9375 , simes,self,7,23,723
2893,Bonferroni,0,11,0.6875 , simes,self,7,23,723
2894,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,23,723
2895,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,23,723
2896, BH , 0,9,0.5625 , simes,self,7,24,724
2897,Bonferroni,0,9,0.5625 , simes,self,7,24,724
2898,BH,0,2,0.166667 , hypergeometric.ga,comp,7,24,724
2899,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,24,724
2900, BH , 0,7,0.4375 , simes,self,7,25,725
2901,Bonferroni,0,2,0.125 , simes,self,7,25,725
2902,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,25,725
2903,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,25,725
2904, BH , 0.222222,18,0.875 , simes,self,7,26,726
2905,Bonferroni,0,4,0.25 , simes,self,7,26,726
2906,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,26,726
2907,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,26,726
2908, BH , 0.166667,6,0.3125 , simes,self,7,27,727
2909,Bonferroni,0,3,0.1875 , simes,self,7,27,727
2910,BH,0,2,0.166667 , hypergeometric.ga,comp,7,27,727
2911,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,27,727
2912, BH , 0,16,1 , simes,self,7,28,728
2913,Bonferroni,0,12,0.75 , simes,self,7,28,728
2914,BH,0,2,0.166667 , hypergeometric.ga,comp,7,28,728
2915,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,28,728
2916, BH , 0,14,0.875 , simes,self,7,29,729
2917,Bonferroni,0,11,0.6875 , simes,self,7,29,729
2918,BH,0,2,0.166667 , hypergeometric.ga,comp,7,29,729
2919,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,29,729
2920, BH , 0,16,1 , simes,self,7,30,730
2921,Bonferroni,0,5,0.3125 , simes,self,7,30,730
2922,BH,0,2,0.166667 , hypergeometric.ga,comp,7,30,730
2923,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,30,730
2924, BH , 0,7,0.4375 , simes,self,7,31,731
2925,Bonferroni,0,5,0.3125 , simes,self,7,31,731
2926,BH,0,2,0.166667 , hypergeometric.ga,comp,7,31,731
2927,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,31,731
2928, BH , 0,15,0.9375 , simes,self,7,32,732
2929,Bonferroni,0,11,0.6875 , simes,self,7,32,732
2930,BH,0,2,0.166667 , hypergeometric.ga,comp,7,32,732
2931,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,32,732
2932, BH , 0,15,0.9375 , simes,self,7,33,733
2933,Bonferroni,0,13,0.8125 , simes,self,7,33,733
2934,BH,0,2,0.166667 , hypergeometric.ga,comp,7,33,733
2935,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,33,733
2936, BH , 0,10,0.625 , simes,self,7,34,734
2937,Bonferroni,0,8,0.5 , simes,self,7,34,734
2938,BH,0,2,0.166667 , hypergeometric.ga,comp,7,34,734
2939,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,34,734
2940, BH , 0,12,0.75 , simes,self,7,35,735
2941,Bonferroni,0,10,0.625 , simes,self,7,35,735
2942,BH,0,2,0.166667 , hypergeometric.ga,comp,7,35,735
2943,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,35,735
2944, BH , 0.277778,18,0.8125 , simes,self,7,36,736
2945,Bonferroni,0,12,0.75 , simes,self,7,36,736
2946,BH,0,2,0.166667 , hypergeometric.ga,comp,7,36,736
2947,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,36,736
2948, BH , 0,9,0.5625 , simes,self,7,37,737
2949,Bonferroni,0,5,0.3125 , simes,self,7,37,737
2950,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,37,737
2951,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,37,737
2952, BH , 0,6,0.375 , simes,self,7,38,738
2953,Bonferroni,0,4,0.25 , simes,self,7,38,738
2954,BH,0,0,0 , hypergeometric.ga,comp,7,38,738
2955,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,38,738
2956, BH , 0,8,0.5 , simes,self,7,39,739
2957,Bonferroni,0,3,0.1875 , simes,self,7,39,739
